Concept Id	CPT Code	Consumer Friendly Descriptor
1029594	36905	Excision of blood clot and/or infusion to dissolve blood clot in dialysis circuit and balloon dilation of dialysis segment, , accessed through the skin, with imaging including radiological supervision and interpretation
1029595	36906	Excision of blood clot and/or infusion to dissolve blood clot and balloon dilation of dialysis segment, accessed through the skin, with imaging including radiological supervision and interpretation
1029596	36907	Balloon dilation of dialysis segment, accessed through the skin, with imaging including radiological supervision and interpretation
1029597	36908	Insertion of stent in dialysis segment, with imaging including radiological supervision and interpretation
1029598	36909	Permanent blockage of dialysis circuit, with imaging including radiological supervision and interpretation
1006775	37140	Connection of vena cava and portal vein of liver, open procedure
1006776	37145	Connection of renal (kidney) vein and portal vein of liver, open procedure
1006777	37160	Connection of vena cava and abdominal vein, open procedure
1006778	37180	Connection of splenic (spleen) and renal (kidney) vein near aorta, open procedure
1006779	37181	Connection of splenic (spleen) and renal (kidney) vein, open procedure
1006780	37182	Insertion of shunts to bypass blood flow to liver using imaging guidance
1006781	37183	Revision of shunts to bypass blood flow to liver using imaging guidance
1014019	37184	Removal of blood clot and injections to dissolve blood clot from artery or arterial graft using fluoroscopic guidance, accessed through the skin
1006785	37185	Removal of blood clot and injections to dissolve blood clot from artery or arterial graft using fluoroscopic guidance, accessed through the skin
1006786	37186	Removal of blood clot and injections to dissolve blood clot from artery or arterial graft using fluoroscopic guidance, accessed beneath the skin
1006788	37187	Removal of blood clot and injections (accessed through the skin) to dissolve blood clot from veins using fluoroscopic guidance
1006789	37188	Removal of blood clot and injections (accessed through the skin) to dissolve blood clot from veins using fluoroscopic guidance
1020650	37191	Insertion of vena cava filter by endovascular approach, including radiological supervision and interpretation
1020651	37192	Repositioning of vena cava filter by endovascular approach, including radiological supervision and interpretation
1020652	37193	Removal of vena cava filter by endovascular approach, including radiological supervision and interpretation
1006791	37195	Infusion of drug into a vein to dissolve blood clot obstructing blood flow to brain
1020987	37197	Retrieval of foreign body of blood vessels, accessed through the skin including radiological supervision and interpretation
1006792	37200	Biopsy of blood vessel via catheter
1020988	37211	Insertion of catheter into artery for drug infusion for blood clot including radiological supervision and interpretation
1020989	37212	Insertion of catheter into vein for drug infusion for blood clot including radiological supervision and interpretation
1020990	37213	Insertion of catheter into artery or vein for drug infusion for blood clot including radiological supervision and interpretation
1020991	37214	Removal of catheter in artery or vein including radiological supervision and interpretation
1006804	37215	Insertion of stents and blood clot protection device in neck artery, open or accessed through the skin
1006805	37216	Insertion of stents in neck artery, open or accessed through the skin
1021283	37217	Insertion of intravascular stents in neck artery with radiological supervision and interpretation
1021626	37218	Insertion of stents in blood vessels of chest open or accessed through the skin with radiological supervision and interpretation
1020325	37220	Balloon dilation of artery in one side of groin, endovascular, accessed through the skin or open procedure
1020326	37221	Insertion of stents in artery in one side of groin, endovascular, accessed through the skin or open procedure
1020327	37222	Balloon dilation of groin artery, endovascular, open, or percutaneous approach
1020328	37223	Insertion of stents into groin artery, endovascular, accessed through the skin or open procedure
1020329	37224	Balloon dilation of arteries in one leg, endovascular, accessed through the skin or open procedure
1020330	37225	Removal of plaque in arteries in one leg, endovascular, accessed through the skin or open procedure
1020331	37226	Insertion of stents into arteries in one leg, endovascular, accessed through the skin or open procedure
1020332	37227	Removal of plaque and insertion of stents into arteries in one leg, endovascular, accessed through the skin or open procedure
1020333	37228	Balloon dilation of artery of one leg, endovascular, accessed through the skin or open procedure
1020334	37229	Removal of plaque in artery in one leg, endovascular, accessed through the skin or open procedure
1020335	37230	Insertion of stents into artery in one leg, endovascular, accessed through the skin or open procedure
1020336	37231	Removal of plaque and insertion of stents into artery in one leg, endovascular, accessed through the skin or open procedure
1020337	37232	Balloon dilation of artery in one leg, endovascular, accessed through the skin or open procedure
1020338	37233	Removal of plaque in artery in one leg, endovascular, accessed through the skin or open procedure
1020339	37234	Insertion of stents into artery in one leg, endovascular, accessed through the skin or open procedure
1020340	37235	Removal of plaque and insertion of stents into artery in one leg, endovascular, accessed through the skin or open procedure
1021284	37236	Insertion of intravascular stents in artery (except lower extremity, cervical carotid, extracranial vertebral or intrathoracic carotid, intracranial, or coronary), open or accessed through the skin, with radiological supervision and interpretation
1021285	37237	Insertion of intravascular stents in artery (except lower extremity, cervical carotid, extracranial vertebral or intrathoracic carotid, intracranial, or coronary), open or accessed through the skin, with radiological supervision and interpretation
1021286	37238	Insertion of intravascular stents in vein, open or accessed through the skin, with radiological supervision and interpretation
1021287	37239	Insertion of intravascular stents in vein, open or accessed through the skin, with radiological supervision and interpretation
1029599	37246	Balloon dilation of artery, accessed through the skin or by open procedure, with imaging including radiological supervision and interpretation
1029600	37247	Balloon dilation of artery, accessed through the skin or by open procedure, with imaging including radiological supervision and interpretation
1029601	37248	Balloon dilation of first vein, accessed through the skin or by open procedure, with imaging including radiological supervision and interpretation
1029602	37249	Balloon dilation of additional vein, accessed through the skin or by open procedure, with imaging including radiological supervision and interpretation
1021288	37241	Occlusion of venous malformations (other than hemorrhage) with radiological supervision and interpretation, roadmapping, and imaging guidance
1021289	37242	Occlusion of artery (other than hemorrhage or tumor) with radiological supervision and interpretation, roadmapping, and imaging guidance
1021290	37243	Occlusion of tumors or obstructed blood vessel with radiological supervision and interpretation, roadmapping, and imaging guidance
1021291	37244	Occlusion of arterial or venous hemorrhage with radiological supervision and interpretation, roadmapping, and imaging guidance
1027687	37252	Ultrasound evaluation of blood vessel during diagnosis or treatment
1027688	37253	Ultrasound evaluation of blood vessel during diagnosis or treatment
1006811	37500	Tying of perforator veins in leg muscles using an endoscope
1006812	37501	Blood vessel procedure using an endoscope
1006814	37565	Tying internal jugular vein (neck)
